product_code,Product Name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,Brand,status
PeC152,"Head & Shoulders Shampoo Silky Black, 170 ml",,163,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Silky Black, 170 ml",,,p152.jpg,,Head & Shoulders,1
PeC153,"Head & Shoulders Shampoo Smooth & Silky, 170 ml",,163,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Smooth & Silky, 170 ml",,,p153.jpg,,Head & Shoulders,1
PeC154,"Head & Shoulders Shampoo Cool Menthol, 170 ml",,163,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Cool Menthol, 170 ml",,,p154.jpg,,Head & Shoulders,1
PeC155,"Head & Shoulders Shampoo Dry Scalp, 375 ml",,305,,,,Personal Care,Hair Care,Hair Wash,"Head & Shoulders Shampoo Dry Scalp, 375 ml",,,p155.jpg,,Head & Shoulders,1
PeC156,"Dove Shampoo Hair Fall Rescue, Pack of 64 U X 8 ml",,192,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Hair Fall Rescue, Pack of 64 U X 8 ml",,,p156.jpg,,Dove,1
PeC157,"Sunsilk Shampoo Black Shine, Pack of 960 U X 6.5 ml",,960,,,,Personal Care,Hair Care,Hair Wash,"Sunsilk Shampoo Black Shine, Pack of 960 U X 6.5 ml",,,p157.jpg,,Sunsilk,1
PeC158,"Clinic Plus Shampoo Strong & Long, Pack of 128 U X 3.5 ml...",,64,,,,Personal Care,Hair Care,Hair Wash,"Clinic Plus Shampoo Strong & Long, Pack of 128 U X 3.5 ml...",,,p158.jpg,,Clinic Plus,1
PeC159,"Dove Conditioner Intense Repair, 90 ml",,79,,,,Personal Care,Hair Care,Hair Wash,"Dove Conditioner Intense Repair, 90 ml",,,p159.jpg,,Dove,1
PeC160,"Dove Conditioner Hair Fall Therapy, 90 ml",,79,,,,Personal Care,Hair Care,Hair Wash,"Dove Conditioner Hair Fall Therapy, 90 ml",,,p160.jpg,,Dove,1
PeC161,"Dove Shampoo Hair Fall Rescue, 375 ml",,259,,,,Personal Care,Hair Care,Hair Wash,"Dove Shampoo Hair Fall Rescue, 375 ml",,,p161.jpg,,Dove,1
PeC162,"Sunsilk Conditioner Thick & Long, 90 ml",,66,,,,Personal Care,Hair Care,Hair Wash,"Sunsilk Conditioner Thick & Long, 90 ml",,,p162.jpg,,Sunsilk,1
