product_code,product_name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,brand,status
hom140,"Glade Touch & Fresh Manual Diffuser Lemon, 12 ml",,90,,,,Home Care,Air freshner,Room freshners,"Glade Touch & Fresh Manual Diffuser Lemon, 12 ml",,,h145.jpg,,Glade,1
hom141,"Airwick Gel Lavneder, 50 g",,55,,,,Home Care,Air freshner,Room freshners,"Airwick Gel Lavneder, 50 g",,,h146.jpg,,Airwick,1
hom142,"Airwick Gel Lemon, 50 g",,55,,,,Home Care,Air freshner,Room freshners,"Airwick Gel Lemon, 50 g",,,h147.jpg,,Airwick,1
hom143,"Airwick Gel Rose, 50 g",,55,,,,Home Care,Air freshner,Room freshners,"Airwick Gel Rose, 50 g",,,h148.jpg,,Airwick,1
hom144,Swarna Lavender Agarbatti 90 g,,55,,,,Home Care,Air freshner,Room freshners,Swarna Lavender Agarbatti 90 g,,,h149.jpg,,Swarna,1
hom145,Swarnachampa Agarbatti 90 g,,55,,,,Home Care,Air freshner,Room freshners,Swarnachampa Agarbatti 90 g,,,h150.jpg,,Swarna,1
hom146,Glade Air Freshener Automatic,,200,,,,Home Care,Air freshner,Room freshners,Glade Air Freshener Automatic,,,h151.jpg,,Glade,1
hom147,Glade Touch & Fresh 12 ml,,99,,,,Home Care,Air freshner,Room freshners,Glade Touch & Fresh 12 ml,,,h153.jpg,,Glade,1
hom148,"Odonil One Touch Refill Natural Refill,12 ml",,75,,,,Home Care,Air freshner,Room freshners,"Odonil One Touch Refill Natural Refill,12 ml",,,h154.jpg,,Odonil,1
hom149,"Odonil One Touch Refill Floral Refill,12 ml",,75,,,,Home Care,Air freshner,Room freshners,"Odonil One Touch Refill Floral Refill,12 ml",,,h155.jpg,,Odonil,1
hom150,"Glade Gel Clean Linen, 70 g",,65,,,,Home Care,Air freshner,Room freshners,"Glade Gel Clean Linen, 70 g",,,h156.jpg,,Glade,1
hom151,"Airwick Aerosol Aqua Lavender, 345 ml",,149,,,,Home Care,Air freshner,Room freshners,"Airwick Aerosol Aqua Lavender, 345 ml",,,h157.jpg,,Airwick,1
hom152,"Airwick Aerosol Aqua Jasmine, 345 ml",,149,,,,Home Care,Air freshner,Room freshners,"Airwick Aerosol Aqua Jasmine, 345 ml",,,h158.jpg,,Airwick,1
hom153,"Odonil Gel Jasmine, 75 g",,71,,,,Home Care,Air freshner,Room freshners,"Odonil Gel Jasmine, 75 g",,,h159.jpg,,Odonil,1
hom154,"Glade Touch & Fresh Starter Kit Clean Air, 12 ml",,90,,,,Home Care,Air freshner,Room freshners,"Glade Touch & Fresh Starter Kit Clean Air, 12 ml",,,h160.jpg,,Glade,1
hom155,Airwick Aroma Refill Rose,,139,,,,Home Care,Air freshner,Room freshners,Airwick Aroma Refill Rose,,,h161.jpg,,Airwick,1
hom156,Airwick Aroma Refill Lavender,,139,,,,Home Care,Air freshner,Room freshners,Airwick Aroma Refill Lavender,,,h162.jpg,,Airwick,1
hom157,"Glade Aerosol Floral Perfect, 320 ml",,115,,,,Home Care,Air freshner,Room freshners,"Glade Aerosol Floral Perfect, 320 ml",,,h163.jpg,,Glade,1
