product_code,product_name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,brand,status
PeC560,"Lux Soap Strawberry & Cream, Case Of 144 U X 100 g",,3456,,,,Personal Care,Hand & Body Wash,Body Wash,"Lux Soap Strawberry & Cream, Case Of 144 U X 100 g",,,p560.jpg,,Lux,1
PeC561,"Lifebuoy Soap Total, Pack Of 126 U X 125 g",,3024,,,,Personal Care,Hand & Body Wash,Body Wash,"Lifebuoy Soap Total, Pack Of 126 U X 125 g",,,p561.jpg,,Lifebuoy,1
PeC562,Mysore Sandal Soap Pack Of 6 U X 150 g,,360,,,,Personal Care,Hand & Body Wash,Body Wash,Mysore Sandal Soap Pack Of 6 U X 150 g,,,p562.jpg,,Mysore Sandal,1
PeC563,"Santoor Soap Sandal & Almond, Pack Of 4 U X 125 g",,152,,,,Personal Care,Hand & Body Wash,Body Wash,"Santoor Soap Sandal & Almond, Pack Of 4 U X 125 g",,,p563.jpg,,Santoor,1
PeC564,"Lifebuoy Soap Clini Care Complete, Pack Of 3 U X 125 g",,145,,,,Personal Care,Hand & Body Wash,Body Wash,"Lifebuoy Soap Clini Care Complete, Pack Of 3 U X 125 g",,,p564.jpg,,Lifebuoy,1
PeC565,"Mysore Sandal Soap Gold, 125 g",,70,,,,Personal Care,Hand & Body Wash,Body Wash,"Mysore Sandal Soap Gold, 125 g",,,p565.jpg,,Mysore Sandal,1
PeC566,Mysore Sandal Soap 125 g,,52,,,,Personal Care,Hand & Body Wash,Body Wash,Mysore Sandal Soap 125 g,,,p566.jpg,,Mysore Sandal,1
PeC567,Mysore Sandal Soap 75 g,,32,,,,Personal Care,Hand & Body Wash,Body Wash,Mysore Sandal Soap 75 g,,,p567.jpg,,Mysore Sandal,1
PeC568,"Pears Shower Gel Pure & Gentle, 250 ml",,170,,,,Personal Care,Hand & Body Wash,Body Wash,"Pears Shower Gel Pure & Gentle, 250 ml",,,p568.jpg,,Pears,1
PeC569,Chandrika Soap Pack Of 3 U X 115 g,,120,,,,Personal Care,Hand & Body Wash,Body Wash,Chandrika Soap Pack Of 3 U X 115 g,,,p569.jpg,,Chandrika,1
